165-37-8544|Tanner|Wiza|M|1158 Sue Well Apt. 864|Riverside|CA|92503|33.9208|-117.4589|419138|Building services engineer|1988-06-17|0|young_adults.json|3000|2015-12-17|utilities|100.24
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|2685|2015-12-17|entertainment|1.24
948-81-3750|Michael|Russel|M|949 Delisa Hill|Los Angeles|CA|90047|33.9569|-118.3073|2383912|Multimedia specialist|1990-11-13|1313|young_adults.json|102|2015-12-17|utilities|70.9
477-25-6313|Maynard|Hartmann|M|7421 Yuliana Ridge Apt. 959|Burke|VA|22015|38.7894|-77.2818|43102|Medical physicist|1962-10-14|95657200|40_60_smaller_cities.json|2730|2015-12-17|utilities|69.22
165-37-8544|Tanner|Wiza|M|1158 Sue Well Apt. 864|Riverside|CA|92503|33.9208|-117.4589|419138|Building services engineer|1988-06-17|0|young_adults.json|3058|2015-12-17|misc_pos|8.98
165-37-8544|Tanner|Wiza|M|1158 Sue Well Apt. 864|Riverside|CA|92503|33.9208|-117.4589|419138|Building services engineer|1988-06-17|0|young_adults.json|3074|2015-12-17|shopping_pos|0.23
333-27-9407|Paris|Windler|M|485 Senger Plaza|Medford|OR|97501|42.2818|-122.9054|86561|Press photographer|1959-05-04|2396|40_60_smaller_cities.json|2136|2015-12-17|food_dining|9.86
541-21-6211|Marleen|Beahan|F|91197 Sanford Point Apt. 018|Houston|TX|77041|29.8602|-95.5817|2906700|Counsellor|1986-07-21|29609|leftovers.json|565|2015-12-17|misc_net|2.63
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|2319|2015-12-17|shopping_net|35.7
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|2225|2015-12-17|food_dining|67.52
249-62-4111|Vernal|Kessler|M|078 Kazuo Loaf|Sparta|MI|49345|43.1619|-85.6877|13040|Hospital doctor|1963-01-28|81858766|40_60_smaller_cities.json|525|2015-12-17|travel|0.51
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|2093|2015-12-17|food_dining|52.35
785-66-6143|Arne|Rodriguez|M|939 Roberts Throughway Suite 268|Salem|AL|36874|32.6212|-85.184|7901|Tree surgeon|1971-05-06|1505|40_60_smaller_cities.json|879|2015-12-17|food_dining|28.81
948-81-3750|Michael|Russel|M|949 Delisa Hill|Los Angeles|CA|90047|33.9569|-118.3073|2383912|Multimedia specialist|1990-11-13|1313|young_adults.json|426|2015-12-17|utilities|71.76
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|2086|2015-12-17|grocery_pos|60.42
433-05-5552|Berton|Nicolas|M|0059 Leda Trail|Sacramento|CA|95823|38.4797|-121.4438|757530|Art gallery manager|1958-09-23|2|40_60_bigger_cities.json|1194|2015-12-17|grocery_pos|91.32
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|646|2015-12-17|misc_net|794.24
333-27-9407|Paris|Windler|M|485 Senger Plaza|Medford|OR|97501|42.2818|-122.9054|86561|Press photographer|1959-05-04|2396|40_60_smaller_cities.json|2087|2015-12-17|utilities|31.67
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|897|2015-12-17|kids_pets|12.65
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|1095|2015-12-17|shopping_net|1.17
157-00-3106|Winona|Green|F|8361 Rippin Glens Apt. 348|Casper|WY|82609|42.8406|-106.2806|69012|Occupational hygienist|1960-12-27|142950|40_60_smaller_cities.json|1065|2015-12-17|misc_net|515.86
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|1006|2015-12-17|utilities|98.59
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|21|2015-12-17|personal_care|31.97
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|954|2015-12-17|health_fitness|61.87
242-53-1986|Zetta|Goldner|F|65722 Bedford Loop|Winfield|MO|63389|38.9897|-90.8213|6336|Mudlogger|1966-12-16|550042|40_60_smaller_cities.json|245|2015-12-17|misc_net|18.12
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|1052|2015-12-17|entertainment|97.2
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|701|2015-12-17|entertainment|133.09
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|608|2015-12-17|travel|1094.35
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|57|2015-12-17|travel|651.2
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|459|2015-12-17|travel|6.08
581-27-3349|Tonya|O'Connell|F|4003 Keli Harbor|Wabash|IN|46992|40.7909|-85.8321|16759|Banker|1957-05-19|7434588|40_60_smaller_cities.json|209|2015-12-17|utilities|88.15
901-15-1271|Yareli|Wolff|F|922 Reilly Court Apt. 606|Toledo|OH|43614|41.6028|-83.6292|316948|Heritage manager|1970-06-06|83|40_60_smaller_cities.json|1458|2015-12-17|grocery_pos|76.03
347-22-8926|Angele|Bauch|F|3624 Smitham Walks Suite 635|Union City|NJ|07087|40.7674|-74.0323|66515|Illustrator|1971-09-05|3|40_60_smaller_cities.json|972|2015-12-17|personal_care|22.08
212-47-9452|Dariana|Kerluke|F|7751 Morissette Spring|Tustin|CA|92780|33.7364|-117.8229|80773|Engineer, water|1989-08-30|719632|young_adults.json|2242|2015-12-17|utilities|82.31
477-25-6313|Maynard|Hartmann|M|7421 Yuliana Ridge Apt. 959|Burke|VA|22015|38.7894|-77.2818|43102|Medical physicist|1962-10-14|95657200|40_60_smaller_cities.json|2758|2015-12-17|grocery_pos|95.62
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|108|2015-12-17|travel|7.78
785-66-6143|Arne|Rodriguez|M|939 Roberts Throughway Suite 268|Salem|AL|36874|32.6212|-85.184|7901|Tree surgeon|1971-05-06|1505|40_60_smaller_cities.json|663|2015-12-17|utilities|54.36
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|1100|2015-12-17|health_fitness|85.74
209-23-1757|Loren|Mayert|M|413 Bartoletti Bridge|Atlanta|GA|30354|33.6675|-84.3896|900273|Engineer, water|1964-05-28|45|40_60_bigger_cities.json|2245|2015-12-17|misc_pos|4.16
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|69|2015-12-17|travel|0.54
388-95-8782|Vito|McCullough|M|8628 Kessler Land Apt. 142|Utica|NY|13501|43.0871|-75.2315|71803|Corporate investment banker|1990-04-04|75|young_adults.json|1761|2015-12-17|shopping_net|1261.36
613-23-1678|Montgomery|Bergnaum|M|73710 Dallas Throughway Suite 850|Dixon|CA|95620|38.4403|-121.8088|20553|Health service manager|1995-06-24|5651870|millenials.json|2095|2015-12-17|shopping_pos|0.32
259-40-7548|Mike|Kling|M|3943 Vada Overpass Suite 369|Boston|MA|02122|42.2966|-71.0552|386505|Intelligence analyst|1986-05-10|97|leftovers.json|1074|2015-12-17|misc_net|2.5
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|742|2015-12-17|misc_net|132.07
951-71-3595|Jon|Jewess|M|3418 Tremblay Manor|Fort Worth|TX|76119|32.6914|-97.2675|813980|Forensic psychologist|1960-03-12|9142978|40_60_bigger_cities.json|906|2015-12-17|kids_pets|25.59
630-80-9861|Sheldon|Connelly|M|05192 Carla Neck|Valley Center|KS|67147|37.8616|-97.2621|9908|Pharmacist, hospital|1959-02-22|405|40_60_smaller_cities.json|649|2015-12-17|grocery_pos|32.31
774-82-6952|Dayle|Satterfield|F|50384 Moen Ways Suite 209|Glenview|IL|60025|42.0758|-87.8223|39105|Haematologist|1990-05-02|430|young_adults.json|1069|2015-12-17|entertainment|36.15
505-59-6041|Carleen|Walker|F|747 Walsh Ford Suite 715|Windsor|NY|13865|42.0745|-75.6728|6371|Sports administrator|1958-12-15|79125621|40_60_smaller_cities.json|1396|2015-12-17|misc_net|0.49
718-90-6326|Genoveva|Treutel|F|7804 Quigley Lakes Suite 458|Miami|FL|33175|25.7341|-80.4068|1737737|Diagnostic radiographer|1960-02-10|5717957|40_60_bigger_cities.json|1805|2015-12-17|kids_pets|32.11
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|359|2015-12-17|utilities|71.42
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|1535|2015-12-17|entertainment|20.28
075-78-8299|Carlota|Hudson|F|13084 Beatty Plains|Lancaster|CA|93535|34.7131|-117.8783|182305|Amenity horticulturist|1962-10-31|0|40_60_smaller_cities.json|1935|2015-12-17|utilities|35.6
580-33-2047|Elvie|Torp|F|8394 Littel Ramp Apt. 220|Youngstown|OH|44502|41.0774|-80.6409|163222|Research scientist (life sciences)|1957-08-30|76|40_60_smaller_cities.json|1719|2015-12-17|misc_net|25.47
901-15-1271|Yareli|Wolff|F|922 Reilly Court Apt. 606|Toledo|OH|43614|41.6028|-83.6292|316948|Heritage manager|1970-06-06|83|40_60_smaller_cities.json|2368|2015-12-17|misc_net|52.63
222-12-2314|Williams|Hackett|M|6847 Hughes Islands Suite 876|Minneapolis|MN|55429|45.0645|-93.3413|1022298|Occupational psychologist|1959-09-11|8501|40_60_bigger_cities.json|1946|2015-12-17|misc_pos|18.91
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|466|2015-12-17|utilities|63.52
281-20-8708|Wendel|Welch|M|770 Waters River Suite 670|Lithonia|GA|30038|33.6823|-84.161|90178|Designer, multimedia|1966-01-24|73769534|40_60_smaller_cities.json|1858|2015-12-17|entertainment|35.69
948-81-3750|Michael|Russel|M|949 Delisa Hill|Los Angeles|CA|90047|33.9569|-118.3073|2383912|Multimedia specialist|1990-11-13|1313|young_adults.json|446|2015-12-17|misc_net|27.89
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|947|2015-12-17|misc_net|0.49
690-18-1921|Toby|McCullough|F|08382 Shiloh Corner Suite 525|Redlands|CA|92374|34.065|-117.1672|73690|Museum/gallery conservator|1973-12-14|25480042|40_60_smaller_cities.json|144|2015-12-17|travel|5.28
718-90-6326|Genoveva|Treutel|F|7804 Quigley Lakes Suite 458|Miami|FL|33175|25.7341|-80.4068|1737737|Diagnostic radiographer|1960-02-10|5717957|40_60_bigger_cities.json|1856|2015-12-17|personal_care|7.46
613-23-1678|Montgomery|Bergnaum|M|73710 Dallas Throughway Suite 850|Dixon|CA|95620|38.4403|-121.8088|20553|Health service manager|1995-06-24|5651870|millenials.json|1460|2015-12-17|health_fitness|38.98
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|985|2015-12-17|shopping_net|2.09
075-78-8299|Carlota|Hudson|F|13084 Beatty Plains|Lancaster|CA|93535|34.7131|-117.8783|182305|Amenity horticulturist|1962-10-31|0|40_60_smaller_cities.json|1526|2015-12-17|misc_net|6.46
043-93-4063|Derrell|O'Keefe|M|23362 Olson Square Suite 094|Wabash|IN|46992|40.7909|-85.8321|16759|Surveyor, land/geomatics|1970-09-24|83|40_60_smaller_cities.json|581|2015-12-17|entertainment|59.62
072-34-9144|Friend|Haag|M|8712 Treva Vista|Dayton|OH|45410|39.7474|-84.16|479994|Insurance underwriter|1959-08-31|58|40_60_smaller_cities.json|2651|2015-12-17|utilities|95.27
433-05-5552|Berton|Nicolas|M|0059 Leda Trail|Sacramento|CA|95823|38.4797|-121.4438|757530|Art gallery manager|1958-09-23|2|40_60_bigger_cities.json|1253|2015-12-17|kids_pets|4.43
343-80-4189|Zelma|Metz|F|8675 Lita Estates Suite 968|Warrenton|VA|20186|38.6898|-77.8361|29809|Engineer, land|1968-06-27|66991|40_60_smaller_cities.json|801|2015-12-17|personal_care|203.38
212-47-9452|Dariana|Kerluke|F|7751 Morissette Spring|Tustin|CA|92780|33.7364|-117.8229|80773|Engineer, water|1989-08-30|719632|young_adults.json|1407|2015-12-17|pharmacy|14.41
531-58-3359|Jammie|Rau|M|33333 Amiya Harbor|Lake Elsinore|CA|92530|33.6598|-117.3485|68860|Health visitor|1975-09-10|8|40_60_smaller_cities.json|1447|2015-12-17|misc_net|27.15
718-90-6326|Genoveva|Treutel|F|7804 Quigley Lakes Suite 458|Miami|FL|33175|25.7341|-80.4068|1737737|Diagnostic radiographer|1960-02-10|5717957|40_60_bigger_cities.json|2143|2015-12-17|travel|4
280-26-4436|Verdie|Huel|F|244 Christie Key|Miami|FL|33196|25.6615|-80.441|1737737|Doctor, hospital|1969-08-17|33|40_60_bigger_cities.json|2428|2015-12-17|kids_pets|93.14
006-70-9085|Willaim|Howe|M|04444 Lovell Forge|Saint Petersburg|FL|33711|27.7465|-82.6897|341043|Advice worker|1990-01-13|10037|young_adults.json|2607|2015-12-17|food_dining|37.53
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|1280|2015-12-17|home|41.29
259-40-7548|Mike|Kling|M|3943 Vada Overpass Suite 369|Boston|MA|02122|42.2966|-71.0552|386505|Intelligence analyst|1986-05-10|97|leftovers.json|1407|2015-12-17|personal_care|1.16
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|1369|2015-12-17|misc_net|67.66
630-80-9861|Sheldon|Connelly|M|05192 Carla Neck|Valley Center|KS|67147|37.8616|-97.2621|9908|Pharmacist, hospital|1959-02-22|405|40_60_smaller_cities.json|721|2015-12-17|grocery_pos|39.14
532-95-7885|Zayden|Watsica|M|71919 Mima Trafficway Suite 303|Antioch|TN|37013|36.0595|-86.6592|78406|Regulatory affairs officer|1991-10-02|999|young_adults.json|1534|2015-12-17|utilities|48.68
222-12-2314|Williams|Hackett|M|6847 Hughes Islands Suite 876|Minneapolis|MN|55429|45.0645|-93.3413|1022298|Occupational psychologist|1959-09-11|8501|40_60_bigger_cities.json|1202|2015-12-17|travel|591.7
212-47-9452|Dariana|Kerluke|F|7751 Morissette Spring|Tustin|CA|92780|33.7364|-117.8229|80773|Engineer, water|1989-08-30|719632|young_adults.json|367|2015-12-17|pharmacy|63.31
304-61-7811|Andreas|Smith|M|372 Kutch Bypass|Fort Worth|TX|76111|32.7824|-97.3003|813980|Engineer, building services|1963-02-12|9517|40_60_bigger_cities.json|1196|2015-12-17|entertainment|231.69
199-77-0237|Bernita|Schiller|F|22420 Gottlieb Course|Sioux Falls|SD|57106|43.5179|-96.7924|161141|Careers adviser|1960-10-08|52633106|40_60_smaller_cities.json|1788|2015-12-17|entertainment|104.89
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|1652|2015-12-17|personal_care|24.45
580-33-2047|Elvie|Torp|F|8394 Littel Ramp Apt. 220|Youngstown|OH|44502|41.0774|-80.6409|163222|Research scientist (life sciences)|1957-08-30|76|40_60_smaller_cities.json|1032|2015-12-17|grocery_pos|15.91
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|1777|2015-12-17|misc_net|4.48
774-82-6952|Dayle|Satterfield|F|50384 Moen Ways Suite 209|Glenview|IL|60025|42.0758|-87.8223|39105|Haematologist|1990-05-02|430|young_adults.json|1543|2015-12-17|misc_pos|147
531-58-3359|Jammie|Rau|M|33333 Amiya Harbor|Lake Elsinore|CA|92530|33.6598|-117.3485|68860|Health visitor|1975-09-10|8|40_60_smaller_cities.json|1436|2015-12-17|utilities|120.33
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|1071|2015-12-17|travel|2.65
333-27-9407|Paris|Windler|M|485 Senger Plaza|Medford|OR|97501|42.2818|-122.9054|86561|Press photographer|1959-05-04|2396|40_60_smaller_cities.json|753|2015-12-17|misc_net|103.56
580-33-2047|Elvie|Torp|F|8394 Littel Ramp Apt. 220|Youngstown|OH|44502|41.0774|-80.6409|163222|Research scientist (life sciences)|1957-08-30|76|40_60_smaller_cities.json|946|2015-12-17|misc_net|3.31
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|1097|2015-12-17|food_dining|133.74
212-47-9452|Dariana|Kerluke|F|7751 Morissette Spring|Tustin|CA|92780|33.7364|-117.8229|80773|Engineer, water|1989-08-30|719632|young_adults.json|1955|2015-12-17|pharmacy|15.85
399-45-5887|Bud|Ortiz|M|9870 Harmon Port Apt. 261|Rome|GA|30161|34.2507|-85.1465|75049|Radiation protection practitioner|1972-05-21|4680|40_60_smaller_cities.json|907|2015-12-17|utilities|48.32
630-80-9861|Sheldon|Connelly|M|05192 Carla Neck|Valley Center|KS|67147|37.8616|-97.2621|9908|Pharmacist, hospital|1959-02-22|405|40_60_smaller_cities.json|735|2015-12-17|food_dining|31.56
756-21-7386|Laureen|Fahey|F|814 McDermott Rapids Apt. 403|Houston|TX|77083|29.6947|-95.6511|2906700|Production manager|1983-05-04|6319|female_30_40_bigger_cities.json|2374|2015-12-17|personal_care|179.98
399-45-5887|Bud|Ortiz|M|9870 Harmon Port Apt. 261|Rome|GA|30161|34.2507|-85.1465|75049|Radiation protection practitioner|1972-05-21|4680|40_60_smaller_cities.json|903|2015-12-17|utilities|114.2
209-23-1757|Loren|Mayert|M|413 Bartoletti Bridge|Atlanta|GA|30354|33.6675|-84.3896|900273|Engineer, water|1964-05-28|45|40_60_bigger_cities.json|1799|2015-12-17|travel|2729.71
075-78-8299|Carlota|Hudson|F|13084 Beatty Plains|Lancaster|CA|93535|34.7131|-117.8783|182305|Amenity horticulturist|1962-10-31|0|40_60_smaller_cities.json|235|2015-12-17|grocery_pos|63.75
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|2158|2015-12-17|personal_care|15.96
505-59-6041|Carleen|Walker|F|747 Walsh Ford Suite 715|Windsor|NY|13865|42.0745|-75.6728|6371|Sports administrator|1958-12-15|79125621|40_60_smaller_cities.json|2009|2015-12-17|utilities|48.66
690-18-1921|Toby|McCullough|F|08382 Shiloh Corner Suite 525|Redlands|CA|92374|34.065|-117.1672|73690|Museum/gallery conservator|1973-12-14|25480042|40_60_smaller_cities.json|1647|2015-12-17|grocery_pos|49.33
774-82-6952|Dayle|Satterfield|F|50384 Moen Ways Suite 209|Glenview|IL|60025|42.0758|-87.8223|39105|Haematologist|1990-05-02|430|young_adults.json|1882|2015-12-17|utilities|89.24
075-78-8299|Carlota|Hudson|F|13084 Beatty Plains|Lancaster|CA|93535|34.7131|-117.8783|182305|Amenity horticulturist|1962-10-31|0|40_60_smaller_cities.json|142|2015-12-17|grocery_pos|63.16
767-41-7455|Amit|Rowe|M|961 Trey Inlet Apt. 725|Atlantic Beach|FL|32233|30.3483|-81.4159|23673|Web designer|1993-01-23|67328|millenials.json|1374|2015-12-17|grocery_pos|33.57
771-93-2184|Bart|Collins|M|12276 Jaskolski Court Apt. 247|Joppa|MD|21085|39.4242|-76.3541|16171|Radio broadcast assistant|1975-08-05|77476|40_60_smaller_cities.json|2338|2015-12-17|shopping_net|0.27
914-10-7539|Brodie|Kuhn|M|1824 Kinsey Island|Monroeville|PA|15146|40.429|-79.7623|28323|Network engineer|1995-03-12|0|millenials.json|1944|2015-12-17|home|46.6
075-78-8299|Carlota|Hudson|F|13084 Beatty Plains|Lancaster|CA|93535|34.7131|-117.8783|182305|Amenity horticulturist|1962-10-31|0|40_60_smaller_cities.json|63|2015-12-17|utilities|89.68
399-45-5887|Bud|Ortiz|M|9870 Harmon Port Apt. 261|Rome|GA|30161|34.2507|-85.1465|75049|Radiation protection practitioner|1972-05-21|4680|40_60_smaller_cities.json|433|2015-12-17|misc_net|10.22
792-86-4294|Gabriella|Kozey|F|1603 Nolan Stream|Lake Elsinore|CA|92530|33.6598|-117.3485|68860|Surveyor, building control|1957-05-18|30142|40_60_smaller_cities.json|171|2015-12-17|grocery_pos|85.56
505-81-8475|Ashby|Quigley|M|014 Theresia Dam|Logansport|IN|46947|40.7604|-86.3599|28866|Accountant, chartered|1967-09-24|68|40_60_smaller_cities.json|1212|2015-12-17|entertainment|26.9
571-66-9432|Morton|Williamson|M|793 Ben Heights|Pawtucket|RI|02860|41.8729|-71.3907|71377|Dancer|1959-02-27|28260|40_60_smaller_cities.json|1655|2015-12-17|travel|115.89
399-45-5887|Bud|Ortiz|M|9870 Harmon Port Apt. 261|Rome|GA|30161|34.2507|-85.1465|75049|Radiation protection practitioner|1972-05-21|4680|40_60_smaller_cities.json|332|2015-12-17|misc_net|204.4
477-25-6313|Maynard|Hartmann|M|7421 Yuliana Ridge Apt. 959|Burke|VA|22015|38.7894|-77.2818|43102|Medical physicist|1962-10-14|95657200|40_60_smaller_cities.json|336|2015-12-17|utilities|65.59
322-88-0529|Janna|Deckow|F|151 Patti Mountain Suite 407|New Orleans|LA|70114|29.9379|-90.0331|382333|Engineer, land|1963-03-14|90085|40_60_smaller_cities.json|148|2015-12-17|food_dining|85.01
690-18-1921|Toby|McCullough|F|08382 Shiloh Corner Suite 525|Redlands|CA|92374|34.065|-117.1672|73690|Museum/gallery conservator|1973-12-14|25480042|40_60_smaller_cities.json|1797|2015-12-17|travel|1743.62
322-88-0529|Janna|Deckow|F|151 Patti Mountain Suite 407|New Orleans|LA|70114|29.9379|-90.0331|382333|Engineer, land|1963-03-14|90085|40_60_smaller_cities.json|378|2015-12-17|utilities|52.25
311-74-0125|Shelby|Conn|M|0950 Kunze Bridge|Savannah|GA|31419|31.9959|-81.2358|236823|Designer, interior/spatial|1990-01-19|671413|young_adults.json|2806|2015-12-17|entertainment|117.72
632-23-6934|Irven|Denesik|M|33250 Marquardt Mall Suite 700|Duson|LA|70529|30.1912|-92.1525|11752|Furniture designer|1972-08-10|41048059|40_60_smaller_cities.json|1792|2015-12-17|utilities|35.78
985-62-7126|Marita|Bailey|F|919 Lourdes Fort|Pryor|OK|74361|36.2921|-95.3129|16293|Art gallery manager|1967-11-16|19558|40_60_smaller_cities.json|626|2015-12-17|entertainment|30.6
357-32-6276|Gilmore|Grady|M|0397 Lorin Union Suite 258|Akron|OH|44333|41.1552|-81.6314|272134|Engineer, chemical|1960-04-25|5|40_60_smaller_cities.json|2557|2015-12-17|grocery_pos|81.12
311-74-0125|Shelby|Conn|M|0950 Kunze Bridge|Savannah|GA|31419|31.9959|-81.2358|236823|Designer, interior/spatial|1990-01-19|671413|young_adults.json|2793|2015-12-17|home|9.99
632-23-6934|Irven|Denesik|M|33250 Marquardt Mall Suite 700|Duson|LA|70529|30.1912|-92.1525|11752|Furniture designer|1972-08-10|41048059|40_60_smaller_cities.json|1669|2015-12-17|personal_care|4.73
531-58-3359|Jammie|Rau|M|33333 Amiya Harbor|Lake Elsinore|CA|92530|33.6598|-117.3485|68860|Health visitor|1975-09-10|8|40_60_smaller_cities.json|1097|2015-12-17|personal_care|7.54
072-34-9144|Friend|Haag|M|8712 Treva Vista|Dayton|OH|45410|39.7474|-84.16|479994|Insurance underwriter|1959-08-31|58|40_60_smaller_cities.json|663|2015-12-17|grocery_pos|55.31
322-88-0529|Janna|Deckow|F|151 Patti Mountain Suite 407|New Orleans|LA|70114|29.9379|-90.0331|382333|Engineer, land|1963-03-14|90085|40_60_smaller_cities.json|668|2015-12-17|misc_net|1.02
006-70-9085|Willaim|Howe|M|04444 Lovell Forge|Saint Petersburg|FL|33711|27.7465|-82.6897|341043|Advice worker|1990-01-13|10037|young_adults.json|2017|2015-12-17|misc_net|0.4
541-21-6211|Marleen|Beahan|F|91197 Sanford Point Apt. 018|Houston|TX|77041|29.8602|-95.5817|2906700|Counsellor|1986-07-21|29609|leftovers.json|474|2015-12-17|utilities|69.99
774-82-6952|Dayle|Satterfield|F|50384 Moen Ways Suite 209|Glenview|IL|60025|42.0758|-87.8223|39105|Haematologist|1990-05-02|430|young_adults.json|2123|2015-12-17|home|7.71
311-74-0125|Shelby|Conn|M|0950 Kunze Bridge|Savannah|GA|31419|31.9959|-81.2358|236823|Designer, interior/spatial|1990-01-19|671413|young_adults.json|2627|2015-12-17|misc_pos|3.02
347-22-8926|Angele|Bauch|F|3624 Smitham Walks Suite 635|Union City|NJ|07087|40.7674|-74.0323|66515|Illustrator|1971-09-05|3|40_60_smaller_cities.json|1865|2015-12-17|utilities|50.66
212-47-9452|Dariana|Kerluke|F|7751 Morissette Spring|Tustin|CA|92780|33.7364|-117.8229|80773|Engineer, water|1989-08-30|719632|young_adults.json|1352|2015-12-17|food_dining|9.96
311-74-0125|Shelby|Conn|M|0950 Kunze Bridge|Savannah|GA|31419|31.9959|-81.2358|236823|Designer, interior/spatial|1990-01-19|671413|young_adults.json|2576|2015-12-17|misc_net|0.89
